draft_year,rnd,pick,tm,player,pos,g,search_key,id,year_signed,signing_tm,value,value_norm,gtd,gtd_norm
2012,5.0,154.0,SEA,Korey Toomer,LB,53.0,"Korey Toomer, LB",2885,2015.0,Raiders,112200.0,0.0007830820770519263,0.0,0.0
2012,5.0,154.0,SEA,Korey Toomer,LB,53.0,"Korey Toomer, LB",2885,2016.0,Raiders,117300.0,0.0007554582340439235,0.0,0.0
2012,5.0,155.0,MIA,Josh Kaddu,LB,6.0,"Josh Kaddu, LB",2886,2012.0,Dolphins,2286740.0,0.018961359867330017,186740.0,0.001548424543946932
2012,5.0,155.0,MIA,Josh Kaddu,LB,6.0,"Josh Kaddu, LB",2886,2014.0,Eagles,1255000.0,0.009436090225563909,25000.0,0.00018796992481203009
2012,5.0,155.0,MIA,Josh Kaddu,LB,6.0,"Josh Kaddu, LB",2886,2014.0,Vikings,1830000.0,0.013759398496240602,0.0,0.0
2012,5.0,155.0,MIA,Josh Kaddu,LB,6.0,"Josh Kaddu, LB",2886,2012.0,Dolphins,870000.0,0.007213930348258706,0.0,0.0
2012,5.0,155.0,MIA,Josh Kaddu,LB,6.0,"Josh Kaddu, LB",2886,2014.0,Vikings,107100.0,0.0008052631578947369,0.0,0.0
2012,5.0,155.0,MIA,Josh Kaddu,LB,6.0,"Josh Kaddu, LB",2886,2012.0,Dolphins,96900.0,0.0008034825870646766,0.0,0.0
2012,5.0,156.0,CIN,Shaun Prater,DB,21.0,"Shaun Prater, DB",2887,2012.0,MIN/PHI/CIN,2285000.0,0.0189469320066335,185000.0,0.0015339966832504145
2012,5.0,156.0,CIN,Shaun Prater,DB,21.0,"Shaun Prater, DB",2887,2016.0,Cardinals,700000.0,0.004508275906485477,0.0,0.0
2012,5.0,156.0,CIN,Shaun Prater,DB,21.0,"Shaun Prater, DB",2887,2015.0,Colts,1260000.0,0.008793969849246231,0.0,0.0
2012,5.0,156.0,CIN,Shaun Prater,DB,21.0,"Shaun Prater, DB",2887,2015.0,MIN/DEN,585000.0,0.004082914572864322,0.0,0.0
2012,5.0,158.0,OAK,Jack Crawford,DE,109.0,"Jack Crawford, DE",2889,2017.0,Falcons,9900000.0,0.0592814371257485,3000000.0,0.017964071856287425
2012,5.0,158.0,OAK,Jack Crawford,DE,109.0,"Jack Crawford, DE",2889,2020.0,Titans,1187500.0,0.005991422805247225,500000.0,0.0025227043390514633
2012,5.0,158.0,OAK,Jack Crawford,DE,109.0,"Jack Crawford, DE",2889,2021.0,Cardinals,1075000.0,0.005890410958904109,0.0,0.0
2012,5.0,158.0,OAK,Jack Crawford,DE,109.0,"Jack Crawford, DE",2889,2012.0,Raiders,2282424.0,0.018925572139303484,182424.0,0.001512636815920398
2012,5.0,158.0,OAK,Jack Crawford,DE,109.0,"Jack Crawford, DE",2889,2014.0,Cowboys,1230000.0,0.00924812030075188,0.0,0.0
2012,5.0,159.0,PIT,Chris Rainey,RB,18.0,"Chris Rainey, RB",2890,2012.0,Steelers,2281652.0,0.01891917081260365,181652.0,0.0015062354892205639
2012,5.0,159.0,PIT,Chris Rainey,RB,18.0,"Chris Rainey, RB",2890,2013.0,Colts,1050000.0,0.00849514563106796,0.0,0.0
2012,5.0,159.0,PIT,Chris Rainey,RB,18.0,"Chris Rainey, RB",2890,2014.0,Cardinals,107100.0,0.0008052631578947369,0.0,0.0
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2012.0,Browns,2278532.0,0.01889330016583748,178532.0,0.0014803648424543947
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2014.0,Chargers,1080000.0,0.0081203007518797,0.0,0.0
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2015.0,Cowboys,1110000.0,0.007747068676716918,0.0,0.0
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2014.0,Broncos,495000.0,0.0037218045112781956,0.0,0.0
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2014.0,DEN/LAC,107100.0,0.0008052631578947369,0.0,0.0
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2012.0,Browns,2278532.0,0.01889330016583748,178532.0,0.0014803648424543947
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2014.0,Chargers,1080000.0,0.0081203007518797,0.0,0.0
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2015.0,Cowboys,1110000.0,0.007747068676716918,0.0,0.0
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2014.0,Broncos,495000.0,0.0037218045112781956,0.0,0.0
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2014.0,Broncos,107100.0,0.0008052631578947369,0.0,0.0
2012,5.0,160.0,CLE,Ryan Miller,G,8.0,"Ryan Miller, G",2891,2014.0,Chargers,107100.0,0.0008052631578947369,0.0,0.0
2012,5.0,162.0,NOR,Corey White,DB,66.0,"Corey White, DB",2893,2016.0,Bills,840000.0,0.005409931087782573,80000.0,0.0005152315321697688
2012,5.0,162.0,NOR,Corey White,DB,66.0,"Corey White, DB",2893,2017.0,Jets,815000.0,0.004880239520958084,20000.0,0.00011976047904191617
2012,5.0,162.0,NOR,Corey White,DB,66.0,"Corey White, DB",2893,2017.0,Colts,805000.0,0.004820359281437126,30000.0,0.00017964071856287425
2012,5.0,162.0,NOR,Corey White,DB,66.0,"Corey White, DB",2893,2012.0,DAL/NO,2276500.0,0.018876451077943616,176500.0,0.0014635157545605307
2012,5.0,162.0,NOR,Corey White,DB,66.0,"Corey White, DB",2893,2015.0,Cardinals,660000.0,0.0046063651591289785,0.0,0.0
2012,5.0,162.0,NOR,Corey White,DB,66.0,"Corey White, DB",2893,2018.0,Browns,790000.0,0.00445823927765237,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2012.0,GB/LAC,2271480.0,0.018834825870646766,171480.0,0.0014218905472636815
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2014.0,Giants,1230000.0,0.00924812030075188,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2015.0,Falcons,660000.0,0.0046063651591289785,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2016.0,Dolphins,675000.0,0.004347266052682424,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2014.0,CHI/MIN,570000.0,0.004285714285714286,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2014.0,LAC/CHI,570000.0,0.004285714285714286,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2014.0,Giants,570000.0,0.004285714285714286,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2013.0,Chargers,102000.0,0.0008252427184466019,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2014.0,CIN/CHI,107100.0,0.0008052631578947369,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2014.0,Dolphins,107100.0,0.0008052631578947369,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2015.0,Dolphins,112200.0,0.0007830820770519263,0.0,0.0
2012,5.0,163.0,GNB,Terrell Manning,LB,11.0,"Terrell Manning, LB",2894,2015.0,Dolphins,112200.0,0.0007830820770519263,0.0,0.0
2012,5.0,164.0,ATL,Jonathan Massaquoi,DE,39.0,"Jonathan Massaquoi, DE",2895,2012.0,Titans,2268860.0,0.018813101160862353,168860.0,0.0014001658374792703
2012,5.0,164.0,ATL,Jonathan Massaquoi,DE,39.0,"Jonathan Massaquoi, DE",2895,2016.0,Chiefs,675000.0,0.004347266052682424,0.0,0.0
2012,5.0,165.0,SFO,Darius Fleming,LB,11.0,"Darius Fleming, LB",2896,2012.0,49ers,2264800.0,0.01877943615257048,164800.0,0.0013665008291873964
2012,5.0,165.0,SFO,Darius Fleming,LB,11.0,"Darius Fleming, LB",2896,2015.0,Patriots,1280000.0,0.00893355667225014,0.0,0.0
2012,5.0,165.0,SFO,Darius Fleming,LB,11.0,"Darius Fleming, LB",2896,2014.0,Patriots,1080000.0,0.0081203007518797,0.0,0.0
2012,5.0,165.0,SFO,Darius Fleming,LB,11.0,"Darius Fleming, LB",2896,2015.0,Patriots,170000.0,0.0011864879955332216,0.0,0.0
2012,5.0,165.0,SFO,Darius Fleming,LB,11.0,"Darius Fleming, LB",2896,2014.0,Patriots,107100.0,0.0008052631578947369,0.0,0.0
2012,5.0,166.0,CIN,Marvin Jones,WR,145.0,"Marvin Jones, WR",2897,2016.0,Lions,40000000.0,0.2576157660848844,20000000.0,0.1288078830424422
2012,5.0,166.0,CIN,Marvin Jones,WR,145.0,"Marvin Jones, WR",2897,2021.0,Jaguars,12500000.0,0.0684931506849315,9000000.0,0.049315068493150684
2012,5.0,166.0,CIN,Marvin Jones,WR,145.0,"Marvin Jones, WR",2897,2023.0,Lions,3000000.0,0.013345195729537367,3000000.0,0.013345195729537367
2012,5.0,166.0,CIN,Marvin Jones,WR,145.0,"Marvin Jones, WR",2897,2012.0,Bengals,2262800.0,0.01876285240464345,162800.0,0.001349917081260365
2012,5.0,167.0,CIN,George Iloka,DB,103.0,"George Iloka, DB",2898,2016.0,Bengals,30000000.0,0.1932118245636633,5000000.0,0.03220197076061055
2012,5.0,167.0,CIN,George Iloka,DB,103.0,"George Iloka, DB",2898,2019.0,Cowboys,1020000.0,0.005419766206163656,300000.0,0.001594048884165781
2012,5.0,167.0,CIN,George Iloka,DB,103.0,"George Iloka, DB",2898,2018.0,Vikings,880000.0,0.004966139954853273,90000.0,0.0005079006772009029
2012,5.0,167.0,CIN,George Iloka,DB,103.0,"George Iloka, DB",2898,2012.0,Bengals,2260300.0,0.01874212271973466,160300.0,0.0013291873963515754
2012,5.0,167.0,CIN,George Iloka,DB,103.0,"George Iloka, DB",2898,2020.0,Vikings,910000.0,0.004591321897073663,0.0,0.0
2012,5.0,167.0,CIN,George Iloka,DB,103.0,"George Iloka, DB",2898,2020.0,Vikings,291529.0,0.001470882946518668,0.0,0.0
2012,5.0,167.0,CIN,George Iloka,DB,103.0,"George Iloka, DB",2898,2020.0,Vikings,241765.0,0.001219803229061554,0.0,0.0
2012,5.0,167.0,CIN,George Iloka,DB,103.0,"George Iloka, DB",2898,2020.0,Vikings,204000.0,0.001029263370332997,0.0,0.0
2012,5.0,168.0,OAK,Juron Criner,WR,13.0,"Juron Criner, WR",2899,2012.0,Raiders,2244560.0,0.018611608623548923,144560.0,0.0011986733001658374
2012,5.0,168.0,OAK,Juron Criner,WR,13.0,"Juron Criner, WR",2899,2015.0,Giants,1260000.0,0.008793969849246231,0.0,0.0
2012,5.0,168.0,OAK,Juron Criner,WR,13.0,"Juron Criner, WR",2899,2014.0,Giants,107100.0,0.0008052631578947369,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2016.0,Cardinals,760000.0,0.004894699555612804,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2016.0,Lions,760000.0,0.004894699555612804,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2016.0,Ravens,760000.0,0.004894699555612804,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2012.0,NYG/BAL,2244560.0,0.018611608623548923,144560.0,0.0011986733001658374
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2017.0,49ers,775000.0,0.004640718562874252,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2017.0,49ers,775000.0,0.004640718562874252,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2015.0,Ravens,660000.0,0.0046063651591289785,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2015.0,Ravens,126480.0,0.0008827470686767169,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2015.0,Bengals,112200.0,0.0007830820770519263,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2016.0,Ravens,117300.0,0.0007554582340439235,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2016.0,Ravens,117300.0,0.0007554582340439235,0.0,0.0
2012,5.0,169.0,BAL,Asa Jackson,DB,26.0,"Asa Jackson, DB",2900,2017.0,49ers,122400.0,0.0007329341317365269,0.0,0.0
2012,5.0,170.0,IND,Vick Ballard,RB,17.0,"Vick Ballard, RB",2901,2012.0,Colts,2244560.0,0.018611608623548923,144560.0,0.0011986733001658374
2012,5.0,170.0,IND,Vick Ballard,RB,17.0,"Vick Ballard, RB",2901,2016.0,Saints,525000.0,0.0033812069298641075,0.0,0.0
2012,6.0,172.0,SEA,Jeremy Lane,DB,70.0,"Jeremy Lane, DB",2903,2016.0,SEA/HOU,23000000.0,0.14812906549880853,11000000.0,0.07084433567334321
2012,6.0,172.0,SEA,Jeremy Lane,DB,70.0,"Jeremy Lane, DB",2903,2012.0,Seahawks,2225116.0,0.018450381426202322,125116.0,0.001037446102819237
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2016.0,Cowboys,3500000.0,0.022541379532427384,1800000.0,0.011592709473819797
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2021.0,Giants,1075000.0,0.005890410958904109,0.0,0.0
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2019.0,Cowboys,1020000.0,0.005419766206163656,90000.0,0.00047821466524973434
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2020.0,Giants,1050000.0,0.0052976791120080725,0.0,0.0
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2019.0,Cardinals,930000.0,0.004941551540913921,0.0,0.0
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2012.0,Commanders,2223100.0,0.018433665008291873,123100.0,0.0010207296849087894
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2018.0,49ers,790000.0,0.00445823927765237,0.0,0.0
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2020.0,Giants,259294.0,0.00130824419778002,0.0,0.0
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2020.0,Giants,217765.0,0.0010987134207870839,0.0,0.0
2012,6.0,173.0,WAS,Alfred Morris,RB,114.0,"Alfred Morris, RB",2904,2020.0,Giants,204000.0,0.001029263370332997,0.0,0.0
2012,6.0,174.0,TAM,Keith Tandy,DB,90.0,"Keith Tandy, DB",2905,2012.0,Buccaneers,2220600.0,0.018412935323383086,120600.0,0.001
2012,6.0,176.0,JAX,Mike Harris,DB,36.0,"Mike Harris, DB",2907,2014.0,Giants,1230000.0,0.00924812030075188,0.0,0.0
2012,6.0,176.0,JAX,Mike Harris,DB,36.0,"Mike Harris, DB",2907,2012.0,Jaguars,2215788.0,0.018373034825870646,115788.0,0.0009600995024875621
2012,6.0,176.0,JAX,Mike Harris,DB,36.0,"Mike Harris, DB",2907,2014.0,Lions,107100.0,0.0008052631578947369,0.0,0.0
2012,6.0,177.0,ARI,Justin Bethel,DB,176.0,"Justin Bethel, DB",2908,2015.0,Cardinals,15000000.0,0.10469011725293133,9194117.0,0.06416887911781127
2012,6.0,177.0,ARI,Justin Bethel,DB,176.0,"Justin Bethel, DB",2908,2017.0,Cardinals,2000000.0,0.011976047904191617,2000000.0,0.011976047904191617
2012,6.0,177.0,ARI,Justin Bethel,DB,176.0,"Justin Bethel, DB",2908,2021.0,Patriots,6000000.0,0.03287671232876712,2750000.0,0.015068493150684932
2012,6.0,177.0,ARI,Justin Bethel,DB,176.0,"Justin Bethel, DB",2908,2019.0,Ravens,4000000.0,0.021253985122210415,1000000.0,0.005313496280552604
2012,6.0,177.0,ARI,Justin Bethel,DB,176.0,"Justin Bethel, DB",2908,2018.0,Falcons,1750000.0,0.009875846501128669,400000.0,0.002257336343115124
2012,6.0,177.0,ARI,Justin Bethel,DB,176.0,"Justin Bethel, DB",2908,2019.0,Patriots,2930000.0,0.01556854410201913,0.0,0.0
2012,6.0,177.0,ARI,Justin Bethel,DB,176.0,"Justin Bethel, DB",2908,2023.0,Dolphins,1317500.0,0.00586076512455516,75000.0,0.0003336298932384342
2012,6.0,177.0,ARI,Justin Bethel,DB,176.0,"Justin Bethel, DB",2908,2022.0,Dolphins,1120000.0,0.005379442843419789,0.0,0.0
2012,6.0,177.0,ARI,Justin Bethel,DB,176.0,"Justin Bethel, DB",2908,2012.0,Cardinals,2214224.0,0.01836006633499171,114224.0,0.0009471310116086235
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2012.0,JAX/BUF/MIN,2213452.0,0.018353665008291872,113452.0,0.0009407296849087894
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2015.0,Patriots,1260000.0,0.008793969849246231,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2013.0,NYG/BUF,1050000.0,0.00849514563106796,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2015.0,Dolphins,585000.0,0.004082914572864322,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2013.0,Bills,102000.0,0.0008252427184466019,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2014.0,DEN/MIA,107100.0,0.0008052631578947369,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2015.0,Giants,107100.0,0.0007474874371859296,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2012.0,JAX/MIN/BUF,2213452.0,0.018353665008291872,113452.0,0.0009407296849087894
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2015.0,Patriots,1260000.0,0.008793969849246231,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2013.0,Bills,1050000.0,0.00849514563106796,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2013.0,Giants,1050000.0,0.00849514563106796,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2015.0,Dolphins,585000.0,0.004082914572864322,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2013.0,Bills,102000.0,0.0008252427184466019,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2014.0,Dolphins,107100.0,0.0008052631578947369,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2014.0,Broncos,107100.0,0.0008052631578947369,0.0,0.0
2012,6.0,178.0,BUF,Mark Asper,G,7.0,"Mark Asper, G",2909,2015.0,Giants,107100.0,0.0007474874371859296,0.0,0.0
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2012.0,Saints,2212000.0,0.01834162520729685,112000.0,0.0009286898839137645
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2017.0,Chiefs,715000.0,0.004281437125748503,0.0,0.0
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2018.0,Saints,705000.0,0.0039785553047404065,0.0,0.0
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2015.0,49ers,1110000.0,0.007747068676716918,0.0,0.0
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2014.0,Packers,930000.0,0.006992481203007519,0.0,0.0
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2014.0,49ers,930000.0,0.006992481203007519,0.0,0.0
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2013.0,Packers,102000.0,0.0008252427184466019,0.0,0.0
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2013.0,Chargers,102000.0,0.0008252427184466019,0.0,0.0
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2014.0,49ers,107100.0,0.0008052631578947369,0.0,0.0
2012,6.0,179.0,NOR,Andrew Tiller,G,28.0,"Andrew Tiller, G",2910,2015.0,49ers,112200.0,0.0007830820770519263,0.0,0.0
2012,6.0,181.0,SEA,Winston Guy,DB,37.0,"Winston Guy, DB",2912,2015.0,Colts,1420000.0,0.009910664433277499,0.0,0.0
2012,6.0,181.0,SEA,Winston Guy,DB,37.0,"Winston Guy, DB",2912,2012.0,JAX/SEA,2210060.0,0.01832553897180763,110060.0,0.000912603648424544
2012,6.0,181.0,SEA,Winston Guy,DB,37.0,"Winston Guy, DB",2912,2014.0,Colts,249500.0,0.0018759398496240602,0.0,0.0
2012,6.0,182.0,KAN,Cyrus Gray,RB,35.0,"Cyrus Gray, RB",2913,2012.0,Chiefs,2232672.0,0.018513034825870647,107672.0,0.0008928026533996683
2012,6.0,182.0,KAN,Cyrus Gray,RB,35.0,"Cyrus Gray, RB",2913,2016.0,DEN/ATL,675000.0,0.004347266052682424,0.0,0.0
2012,6.0,183.0,MIA,B.J. Cunningham,WR,2.0,"B.J. Cunningham, WR",2914,2012.0,Dolphins,2206200.0,0.01829353233830846,106200.0,0.0008805970149253731
2012,6.0,183.0,MIA,B.J. Cunningham,WR,2.0,"B.J. Cunningham, WR",2914,2014.0,Eagles,1755000.0,0.013195488721804512,0.0,0.0
2012,6.0,183.0,MIA,B.J. Cunningham,WR,2.0,"B.J. Cunningham, WR",2914,2013.0,Eagles,1485000.0,0.012014563106796116,0.0,0.0
2012,6.0,183.0,MIA,B.J. Cunningham,WR,2.0,"B.J. Cunningham, WR",2914,2013.0,Eagles,1485000.0,0.012014563106796116,0.0,0.0
2012,6.0,183.0,MIA,B.J. Cunningham,WR,2.0,"B.J. Cunningham, WR",2914,2013.0,Eagles,102000.0,0.0008252427184466019,0.0,0.0
2012,6.0,183.0,MIA,B.J. Cunningham,WR,2.0,"B.J. Cunningham, WR",2914,2014.0,Bears,107100.0,0.0008052631578947369,0.0,0.0
2012,6.0,183.0,MIA,B.J. Cunningham,WR,2.0,"B.J. Cunningham, WR",2914,2012.0,Eagles,96900.0,0.0008034825870646766,0.0,0.0
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2012.0,Bears,2205800.0,0.01829021558872305,105800.0,0.0008772802653399668
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2016.0,Cowboys,1290000.0,0.008308108456237522,0.0,0.0
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2014.0,Buccaneers,1080000.0,0.0081203007518797,0.0,0.0
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2016.0,Steelers,600000.0,0.003864236491273266,0.0,0.0
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2014.0,Bears,495000.0,0.0037218045112781956,0.0,0.0
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2013.0,Bears,900000.0,0.007281553398058253,0.0,0.0
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2014.0,Bears,107100.0,0.0008052631578947369,0.0,0.0
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2012.0,Bears,96900.0,0.0008034825870646766,0.0,0.0
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2015.0,Steelers,112200.0,0.0007830820770519263,0.0,0.0
2012,6.0,184.0,CHI,Isaiah Frey,DB,27.0,"Isaiah Frey, DB",2915,2015.0,Buccaneers,112200.0,0.0007830820770519263,0.0,0.0
2012,6.0,185.0,ARI,Ryan Lindley,QB,10.0,"Ryan Lindley, QB",2916,2015.0,Colts,1335000.0,0.009317420435510888,0.0,0.0
2012,6.0,185.0,ARI,Ryan Lindley,QB,10.0,"Ryan Lindley, QB",2916,2015.0,Patriots,660000.0,0.0046063651591289785,0.0,0.0
2012,6.0,185.0,ARI,Ryan Lindley,QB,10.0,"Ryan Lindley, QB",2916,2012.0,Cardinals,2205308.0,0.018286135986733003,105308.0,0.0008732006633499171
2012,6.0,185.0,ARI,Ryan Lindley,QB,10.0,"Ryan Lindley, QB",2916,2014.0,Cardinals,570000.0,0.004285714285714286,0.0,0.0
2012,6.0,185.0,ARI,Ryan Lindley,QB,10.0,"Ryan Lindley, QB",2916,2014.0,Chargers,107100.0,0.0008052631578947369,0.0,0.0
2012,6.0,186.0,DAL,James Hanna,TE,78.0,"James Hanna, TE",2917,2016.0,Cowboys,8250000.0,0.0531332517550074,2250000.0,0.014490886842274748
2012,6.0,186.0,DAL,James Hanna,TE,78.0,"James Hanna, TE",2917,2012.0,Cowboys,2204852.0,0.01828235489220564,104852.0,0.0008694195688225539
2012,6.0,188.0,DEN,Danny Trevathan,LB,117.0,"Danny Trevathan, LB",2919,2016.0,Bears,28000000.0,0.18033103625941907,15500000.0,0.0998261093578927
2012,6.0,188.0,DEN,Danny Trevathan,LB,117.0,"Danny Trevathan, LB",2919,2020.0,Bears,21750000.0,0.10973763874873865,13625000.0,0.06874369323915237
2012,6.0,188.0,DEN,Danny Trevathan,LB,117.0,"Danny Trevathan, LB",2919,2012.0,Broncos,2204072.0,0.018275887230514095,104072.0,0.0008629519071310116
2012,6.0,189.0,OAK,Christo Bilukidi,DE,24.0,"Christo Bilukidi, DE",2920,2012.0,Raiders,2203864.0,0.018274162520729685,103864.0,0.0008612271973466003
2012,6.0,189.0,OAK,Christo Bilukidi,DE,24.0,"Christo Bilukidi, DE",2920,2013.0,Bengals,1050000.0,0.00849514563106796,0.0,0.0
2012,6.0,191.0,CIN,Dan Herron,RB,35.0,"Dan Herron, RB",2921,2016.0,Bills,760000.0,0.004894699555612804,0.0,0.0
2012,6.0,191.0,CIN,Dan Herron,RB,35.0,"Dan Herron, RB",2921,2015.0,IND/BUF,660000.0,0.0046063651591289785,0.0,0.0
2012,6.0,191.0,CIN,Dan Herron,RB,35.0,"Dan Herron, RB",2921,2012.0,Bengals,2203152.0,0.01826825870646766,103152.0,0.0008553233830845771
2012,6.0,191.0,CIN,Dan Herron,RB,35.0,"Dan Herron, RB",2921,2013.0,Colts,1050000.0,0.00849514563106796,0.0,0.0
